id,cliente_id,valor,data_transacao
4676,205,-9.0,2021-07-25T09:14:31.000-03:00
4675,205,-2.0,2021-07-25T00:40:30.000-03:00
4674,205,-2.0,2021-07-25T00:39:45.000-03:00
4673,205,-2.0,2021-07-25T00:38:18.000-03:00
4672,205,-5.0,2021-07-25T00:32:05.000-03:00
4671,205,-2.0,2021-07-24T23:28:37.000-03:00
4670,205,-2.0,2021-07-24T23:28:11.000-03:00
4669,205,-2.0,2021-07-24T23:27:43.000-03:00
4668,205,-2.0,2021-07-24T23:26:11.000-03:00
4667,205,-2.0,2021-07-24T23:25:32.000-03:00
4666,205,-15.0,2021-07-24T23:24:12.000-03:00
4665,205,-4.0,2021-07-24T23:21:22.000-03:00
4663,205,-2.0,2021-07-24T22:59:41.000-03:00
4662,205,-5.0,2021-07-24T22:47:31.000-03:00
4661,205,-10.0,2021-07-24T22:46:56.000-03:00
4660,205,-2.0,2021-07-24T20:48:58.000-03:00
4659,205,-2.0,2021-07-24T20:48:19.000-03:00
4658,205,-10.0,2021-07-24T20:46:38.000-03:00
4657,205,-2.0,2021-07-24T16:42:40.000-03:00
4656,205,-2.0,2021-07-24T16:41:43.000-03:00
4655,205,-2.0,2021-07-24T16:41:18.000-03:00
4654,205,-2.0,2021-07-24T16:40:48.000-03:00
4653,205,-4.0,2021-07-24T16:36:58.000-03:00
4652,205,-2.0,2021-07-24T14:23:17.000-03:00
4651,205,-2.0,2021-07-24T14:22:35.000-03:00
4650,205,-5.0,2021-07-24T14:20:27.000-03:00
4649,205,-2.0,2021-07-24T14:15:39.000-03:00
4648,205,-6.0,2021-07-24T14:14:32.000-03:00
4646,205,-5.0,2021-07-24T04:44:34.000-03:00
4645,205,-5.0,2021-07-24T04:41:51.000-03:00
4644,205,-10.0,2021-07-24T03:51:25.000-03:00
4642,205,-5.0,2021-07-24T02:30:30.000-03:00
4641,205,-2.0,2021-07-24T01:57:02.000-03:00
4640,205,-2.0,2021-07-24T01:56:29.000-03:00
4639,205,-2.0,2021-07-24T01:52:32.000-03:00
4638,205,-2.0,2021-07-24T01:51:59.000-03:00
4637,205,-2.0,2021-07-24T01:51:24.000-03:00
4636,205,-7.0,2021-07-24T01:50:15.000-03:00
4635,205,-2.0,2021-07-24T01:45:25.000-03:00
4634,205,-2.0,2021-07-24T01:39:11.000-03:00
4633,205,-2.0,2021-07-24T01:37:49.000-03:00
4632,205,-2.0,2021-07-24T01:36:22.000-03:00
4631,205,-7.0,2021-07-23T19:28:15.000-03:00
4630,205,-10.0,2021-07-23T19:26:24.000-03:00
4629,205,-5.0,2021-07-23T19:19:22.000-03:00
4626,205,-2.0,2021-07-23T18:26:35.000-03:00
4625,205,-20.0,2021-07-23T16:57:13.000-03:00
4624,205,-20.0,2021-07-23T16:55:08.000-03:00
4623,205,-2.0,2021-07-23T00:32:11.000-03:00
4622,205,-5.0,2021-07-23T00:31:33.000-03:00
4621,205,-10.0,2021-07-23T00:30:37.000-03:00
4619,205,-10.0,2021-07-22T23:33:18.000-03:00
4618,205,-2.0,2021-07-22T21:15:14.000-03:00
4617,205,-2.0,2021-07-22T20:55:59.000-03:00
4616,205,-2.0,2021-07-22T20:06:54.000-03:00
4615,205,-2.0,2021-07-22T20:06:08.000-03:00
4614,205,-2.0,2021-07-22T07:24:05.000-03:00
4613,205,-2.0,2021-07-22T07:15:44.000-03:00
4612,205,-2.0,2021-07-22T07:13:43.000-03:00
4611,205,-2.0,2021-07-21T23:46:48.000-03:00
4610,205,-2.0,2021-07-21T23:45:29.000-03:00
4609,205,-2.0,2021-07-21T23:36:57.000-03:00
4608,205,-2.0,2021-07-21T23:33:20.000-03:00
4607,205,-2.0,2021-07-21T23:32:44.000-03:00
4606,205,-5.0,2021-07-21T23:32:19.000-03:00
4605,389,-5.0,2021-07-21T21:57:32.000-03:00
4603,205,-2.0,2021-07-21T21:08:59.000-03:00
4602,205,-5.0,2021-07-21T21:04:28.000-03:00
4601,205,-2.0,2021-07-21T21:02:23.000-03:00
4600,205,-5.0,2021-07-21T21:01:12.000-03:00
4598,205,-5.0,2021-07-20T23:02:39.000-03:00
4597,702,-2.0,2021-07-20T20:04:03.000-03:00
4596,702,-2.0,2021-07-20T16:08:09.000-03:00
4852,695,-5.0,2021-08-02T18:54:28.000-03:00
4851,695,-5.0,2021-08-02T18:45:37.000-03:00
4849,431,-50.0,2021-08-02T18:18:21.000-03:00
4848,205,-2.0,2021-08-01T16:47:02.000-03:00
4847,205,-2.0,2021-08-01T16:38:42.000-03:00
4846,370,-5.0,2021-07-31T23:14:56.000-03:00
4845,370,-5.0,2021-07-31T22:20:32.000-03:00
4844,370,-5.0,2021-07-31T21:47:37.000-03:00
4843,370,-3.0,2021-07-31T21:14:33.000-03:00
4842,370,-10.0,2021-07-31T20:50:45.000-03:00
4841,370,-2.0,2021-07-31T20:38:03.000-03:00
4840,370,-5.0,2021-07-31T18:51:03.000-03:00
4839,370,-5.0,2021-07-31T16:16:51.000-03:00
4838,205,-2.0,2021-07-31T14:56:35.000-03:00
4837,44,-1.0,2021-07-31T11:06:46.000-03:00
4836,44,-1.0,2021-07-31T11:05:57.000-03:00
4835,205,-2.0,2021-07-31T05:29:49.000-03:00
4834,205,-5.0,2021-07-31T05:28:11.000-03:00
4833,719,-2.0,2021-07-30T02:53:29.000-03:00
4832,719,-2.0,2021-07-29T22:43:29.000-03:00
4830,205,-179.07,2021-07-29T21:51:33.000-03:00
4828,719,-10.0,2021-07-29T19:26:59.000-03:00
4827,719,-10.0,2021-07-29T19:20:09.000-03:00
4826,718,-30.0,2021-07-29T17:34:58.000-03:00
4825,718,-20.0,2021-07-29T17:05:00.000-03:00
4824,44,-1.0,2021-07-29T16:13:43.000-03:00
4823,370,-2.0,2021-07-29T14:59:34.000-03:00
4822,205,-2.0,2021-07-29T14:56:20.000-03:00
4821,205,-10.0,2021-07-29T14:55:33.000-03:00
4820,370,-3.0,2021-07-29T14:55:21.000-03:00
4819,719,-20.0,2021-07-29T14:51:23.000-03:00
4818,719,-2.0,2021-07-29T10:27:08.000-03:00
4817,719,-20.0,2021-07-29T10:05:14.000-03:00
4816,719,-30.0,2021-07-29T06:22:00.000-03:00
4815,719,-2.0,2021-07-29T06:05:37.000-03:00
4814,719,-2.0,2021-07-29T01:44:50.000-03:00
4809,44,-1.0,2021-07-28T23:06:02.000-03:00
4808,205,-2.0,2021-07-28T21:58:37.000-03:00
4807,205,-7.0,2021-07-28T21:54:23.000-03:00
4806,205,-3.0,2021-07-28T21:53:22.000-03:00
4805,205,-2.0,2021-07-28T20:42:20.000-03:00
4804,205,-2.0,2021-07-28T20:41:16.000-03:00
4803,205,-2.0,2021-07-28T20:40:31.000-03:00
4802,205,-2.0,2021-07-28T20:39:38.000-03:00
4800,205,-2.0,2021-07-28T17:47:41.000-03:00
4799,205,-14.0,2021-07-28T17:31:30.000-03:00
4798,205,-10.0,2021-07-28T17:30:20.000-03:00
4797,205,-4.0,2021-07-28T17:29:27.000-03:00
4796,205,-2.0,2021-07-28T17:27:56.000-03:00
4795,205,-2.0,2021-07-28T17:18:03.000-03:00
4794,205,-2.0,2021-07-28T17:16:25.000-03:00
4792,205,-20.0,2021-07-28T16:58:14.000-03:00
4791,205,-2.0,2021-07-28T16:57:02.000-03:00
4790,205,-2.0,2021-07-28T16:56:46.000-03:00
4789,205,-5.0,2021-07-28T16:56:27.000-03:00
4788,370,-5.0,2021-07-28T12:54:08.000-03:00
4787,205,-6.0,2021-07-28T11:40:08.000-03:00
4786,205,-2.0,2021-07-28T11:35:57.000-03:00
4785,205,-5.0,2021-07-28T11:35:26.000-03:00
4784,205,-5.0,2021-07-28T11:34:37.000-03:00
4783,205,-2.0,2021-07-28T11:33:35.000-03:00
4782,205,-3.0,2021-07-28T11:33:12.000-03:00
4749,431,-50.0,2021-07-28T10:56:27.000-03:00
4746,205,-5.0,2021-07-28T09:08:31.000-03:00
4745,205,-5.0,2021-07-28T09:06:57.000-03:00
4744,205,-6.0,2021-07-28T07:05:18.000-03:00
4743,205,-2.0,2021-07-28T06:16:30.000-03:00
4742,205,-2.0,2021-07-28T06:15:54.000-03:00
4741,205,-5.0,2021-07-28T04:58:23.000-03:00
4740,205,-10.0,2021-07-28T04:55:58.000-03:00
4739,205,-5.0,2021-07-28T04:55:07.000-03:00
4738,205,-7.0,2021-07-28T02:49:52.000-03:00
4737,205,-2.0,2021-07-27T23:07:29.000-03:00
4736,205,-10.0,2021-07-27T23:06:19.000-03:00
4735,205,-2.0,2021-07-27T23:02:56.000-03:00
4734,205,-5.0,2021-07-27T23:00:42.000-03:00
4733,205,-10.0,2021-07-27T22:57:46.000-03:00
4732,205,-2.0,2021-07-27T21:15:22.000-03:00
4731,205,-2.0,2021-07-27T21:14:43.000-03:00
4730,205,-3.0,2021-07-27T21:12:58.000-03:00
4729,205,-2.0,2021-07-27T19:31:35.000-03:00
4728,205,-5.0,2021-07-27T19:19:00.000-03:00
4727,205,-3.0,2021-07-27T19:08:45.000-03:00
4726,205,-2.0,2021-07-27T18:59:15.000-03:00
4725,205,-5.0,2021-07-27T18:58:38.000-03:00
4724,205,-5.0,2021-07-27T18:58:19.000-03:00
4723,205,-5.0,2021-07-27T18:57:32.000-03:00
4722,205,-10.0,2021-07-27T18:56:47.000-03:00
4721,205,-2.0,2021-07-27T15:15:41.000-03:00
4720,205,-2.0,2021-07-27T15:14:42.000-03:00
4719,205,-2.0,2021-07-27T15:13:15.000-03:00
4718,205,-2.0,2021-07-27T15:12:55.000-03:00
4717,205,-2.0,2021-07-27T15:12:37.000-03:00
4716,205,-5.0,2021-07-27T15:12:13.000-03:00
4715,205,-5.0,2021-07-27T15:10:53.000-03:00
4712,44,-1.0,2021-07-26T18:01:34.000-03:00
4711,44,-1.0,2021-07-26T18:01:23.000-03:00
4710,44,-1.0,2021-07-26T18:01:16.000-03:00
4709,205,-10.0,2021-07-26T02:18:16.000-03:00
4708,205,-2.0,2021-07-26T01:50:22.000-03:00
4707,205,-2.0,2021-07-26T01:49:50.000-03:00
6335,671,-25.0,2021-10-09T13:54:51.000-03:00
6334,671,-5.0,2021-10-09T13:53:16.000-03:00
6333,671,-3.0,2021-10-09T13:44:26.000-03:00
6332,671,-5.0,2021-10-09T13:43:58.000-03:00
6331,671,-5.0,2021-10-09T13:43:34.000-03:00
6329,732,-2.0,2021-10-09T13:12:17.000-03:00
6328,732,-2.0,2021-10-09T13:11:16.000-03:00
6327,732,-2.0,2021-10-09T13:10:15.000-03:00
6326,732,-2.0,2021-10-09T13:08:59.000-03:00
6325,732,-2.0,2021-10-09T13:07:17.000-03:00
6324,732,-2.0,2021-10-09T13:05:08.000-03:00
6323,732,-2.0,2021-10-09T13:03:22.000-03:00
6322,732,-2.0,2021-10-09T12:57:50.000-03:00
6321,730,-5.0,2021-10-09T12:24:11.000-03:00
6320,732,-2.0,2021-10-08T23:00:40.000-03:00
6319,730,-3.0,2021-10-08T18:37:05.000-03:00
6318,730,-5.0,2021-10-08T17:15:44.000-03:00
6317,732,-2.0,2021-10-08T15:53:19.000-03:00
6316,671,-2.0,2021-10-08T12:54:26.000-03:00
6315,671,-2.0,2021-10-08T09:16:31.000-03:00
6314,671,-5.0,2021-10-08T09:06:24.000-03:00
6313,732,-5.0,2021-10-08T02:51:22.000-03:00
6312,732,-5.0,2021-10-08T02:49:01.000-03:00
6310,730,-2.0,2021-10-07T20:46:41.000-03:00
6309,671,-4.0,2021-10-07T19:19:10.000-03:00
6308,671,-10.0,2021-10-07T19:06:35.000-03:00
6307,671,-5.0,2021-10-07T18:58:25.000-03:00
6306,671,-50.0,2021-10-07T18:57:35.000-03:00
6305,671,-50.0,2021-10-07T18:55:38.000-03:00
6304,730,-2.0,2021-10-07T18:51:56.000-03:00
6303,730,-2.0,2021-10-07T17:59:21.000-03:00
6302,730,-2.0,2021-10-07T15:23:01.000-03:00
6301,730,-2.0,2021-10-07T15:11:30.000-03:00
6299,730,-2.0,2021-10-07T14:42:08.000-03:00
6298,211,-2.0,2021-10-07T14:14:00.000-03:00
6297,211,-2.0,2021-10-07T14:05:24.000-03:00
6296,205,-2.0,2021-10-07T14:05:23.000-03:00
6295,205,-2.0,2021-10-07T14:02:28.000-03:00
6294,205,-2.0,2021-10-07T14:01:04.000-03:00
6293,205,-2.0,2021-10-07T14:00:35.000-03:00
6292,205,-2.0,2021-10-07T14:00:16.000-03:00
6291,211,-5.0,2021-10-07T13:58:34.000-03:00
6290,730,-2.0,2021-10-07T13:35:22.000-03:00
6289,730,-2.0,2021-10-07T13:31:43.000-03:00
6287,205,-10.0,2021-10-07T13:18:36.000-03:00
6286,730,-2.0,2021-10-07T12:21:20.000-03:00
6285,732,-2.0,2021-10-07T12:00:55.000-03:00
6284,671,-5.0,2021-10-07T11:54:04.000-03:00
6282,730,-2.0,2021-10-07T01:58:47.000-03:00
6281,730,-2.0,2021-10-07T01:49:31.000-03:00
6280,732,-2.0,2021-10-06T21:15:34.000-03:00
6279,732,-2.0,2021-10-06T21:14:47.000-03:00
6278,732,-2.0,2021-10-06T21:13:42.000-03:00
6277,730,-2.0,2021-10-06T21:08:40.000-03:00
6275,730,-2.0,2021-10-06T21:03:24.000-03:00
6273,730,-2.0,2021-10-06T21:01:00.000-03:00
6272,671,-30.0,2021-10-06T20:18:08.000-03:00
6271,732,-3.0,2021-10-06T19:58:52.000-03:00
6270,730,-2.0,2021-10-06T18:58:06.000-03:00
6267,730,-2.0,2021-10-06T18:53:35.000-03:00
6266,671,-2.0,2021-10-06T18:49:23.000-03:00
6265,671,-45.0,2021-10-06T18:47:08.000-03:00
6264,671,-25.0,2021-10-06T18:46:29.000-03:00
6263,730,-2.0,2021-10-06T18:44:47.000-03:00
6262,671,-10.0,2021-10-06T18:42:18.000-03:00
6261,730,-2.0,2021-10-06T18:33:52.000-03:00
6259,730,-2.0,2021-10-06T18:27:36.000-03:00
6258,730,-2.0,2021-10-06T18:23:09.000-03:00
6257,671,-5.0,2021-10-06T18:17:23.000-03:00
6256,671,-5.0,2021-10-06T18:16:20.000-03:00
6255,730,-2.0,2021-10-06T18:10:58.000-03:00
6252,730,-2.0,2021-10-06T18:09:33.000-03:00
6250,730,-2.0,2021-10-06T18:07:34.000-03:00
6249,730,-2.0,2021-10-06T18:06:28.000-03:00
6245,730,-2.0,2021-10-06T17:58:57.000-03:00
6244,730,-2.0,2021-10-06T17:00:12.000-03:00
6243,732,-4.0,2021-10-06T17:00:08.000-03:00
6242,730,-2.0,2021-10-06T16:57:17.000-03:00
6241,732,-4.0,2021-10-06T16:03:58.000-03:00
6240,732,-3.0,2021-10-06T14:13:18.000-03:00
6239,671,-10.0,2021-10-06T12:19:19.000-03:00
6238,730,-2.0,2021-10-06T10:57:09.000-03:00
6237,730,-4.0,2021-10-06T10:48:26.000-03:00
6236,730,-2.0,2021-10-06T03:43:42.000-03:00
6235,732,-2.0,2021-10-06T01:23:22.000-03:00
6234,732,-4.0,2021-10-06T01:19:09.000-03:00
6233,732,-4.0,2021-10-06T01:18:23.000-03:00
6232,732,-4.0,2021-10-06T01:17:09.000-03:00
6231,732,-2.0,2021-10-06T01:13:24.000-03:00
6230,732,-4.0,2021-10-06T01:11:48.000-03:00
6229,732,-10.0,2021-10-06T01:08:57.000-03:00
6228,715,-10.0,2021-10-06T00:06:14.000-03:00
6227,715,-3.0,2021-10-05T23:59:49.000-03:00
6226,715,-5.0,2021-10-05T23:56:49.000-03:00
6225,715,-2.0,2021-10-05T23:54:17.000-03:00
6224,715,-2.0,2021-10-05T23:53:54.000-03:00
6223,715,-2.0,2021-10-05T23:53:26.000-03:00
6222,715,-2.0,2021-10-05T23:52:53.000-03:00
6221,715,-2.0,2021-10-05T23:52:36.000-03:00
6220,715,-2.0,2021-10-05T23:52:18.000-03:00
6219,715,-2.0,2021-10-05T23:51:42.000-03:00
5479,732,-2.0,2021-09-23T00:26:43.000-03:00
5478,732,-2.0,2021-09-23T00:23:54.000-03:00
5477,732,-2.0,2021-09-23T00:21:24.000-03:00
5476,732,-2.0,2021-09-23T00:19:23.000-03:00
5442,730,-6.0,2021-09-22T23:19:47.000-03:00
5441,730,-2.0,2021-09-22T23:15:11.000-03:00
5440,737,-1.0,2021-09-22T23:13:14.000-03:00
5439,730,-2.0,2021-09-22T23:08:13.000-03:00
5438,732,-2.0,2021-09-22T22:45:02.000-03:00
5437,732,-2.0,2021-09-22T22:35:39.000-03:00
5436,732,-2.0,2021-09-22T22:29:45.000-03:00
5435,732,-2.0,2021-09-22T22:23:26.000-03:00
5434,732,-2.0,2021-09-22T22:21:27.000-03:00
5433,737,-1.0,2021-09-22T21:59:19.000-03:00
5432,737,-5.0,2021-09-22T21:58:46.000-03:00
5431,732,-2.0,2021-09-22T21:05:21.000-03:00
5428,732,-2.0,2021-09-22T20:48:00.000-03:00
5427,732,-2.0,2021-09-22T20:46:40.000-03:00
5426,732,-2.0,2021-09-22T20:19:41.000-03:00
5425,732,-2.0,2021-09-22T20:18:32.000-03:00
5424,732,-2.0,2021-09-22T20:15:50.000-03:00
5423,732,-2.0,2021-09-22T19:54:07.000-03:00
5422,730,-2.0,2021-09-22T19:13:59.000-03:00
5419,730,-2.0,2021-09-22T19:06:45.000-03:00
5418,730,-2.0,2021-09-22T18:58:57.000-03:00
5417,730,-5.0,2021-09-22T18:55:29.000-03:00
5416,730,-2.0,2021-09-22T17:04:29.000-03:00
5414,732,-2.0,2021-09-22T17:01:46.000-03:00
5413,732,-2.0,2021-09-22T16:59:11.000-03:00
5412,732,-2.0,2021-09-22T16:56:59.000-03:00
5411,732,-5.0,2021-09-22T16:54:17.000-03:00
5410,730,-2.0,2021-09-22T15:27:03.000-03:00
5408,730,-5.0,2021-09-22T15:22:49.000-03:00
5407,737,-1.0,2021-09-22T14:48:59.000-03:00
5406,737,-1.0,2021-09-22T14:48:31.000-03:00
5405,730,-2.0,2021-09-22T14:43:37.000-03:00
5404,730,-5.0,2021-09-22T14:27:40.000-03:00
5403,730,-10.0,2021-09-22T14:15:33.000-03:00
5402,732,-5.0,2021-09-22T13:10:09.000-03:00
5401,732,-2.0,2021-09-22T13:06:02.000-03:00
5400,732,-2.0,2021-09-22T13:00:52.000-03:00
5398,737,-1.0,2021-09-22T12:41:39.000-03:00
5397,737,-1.0,2021-09-22T12:39:36.000-03:00
5396,737,-1.0,2021-09-22T09:24:22.000-03:00
5395,737,-1.0,2021-09-22T09:23:56.000-03:00
5394,737,-1.0,2021-09-22T09:23:27.000-03:00
5393,737,-11.0,2021-09-22T06:38:01.000-03:00
5392,737,-1.0,2021-09-22T06:37:32.000-03:00
5391,737,-2.0,2021-09-22T06:37:04.000-03:00
5390,737,-1.0,2021-09-22T06:35:22.000-03:00
5389,727,-15.0,2021-09-22T00:28:27.000-03:00
5388,730,-2.0,2021-09-21T21:09:28.000-03:00
5385,730,-2.0,2021-09-21T19:32:20.000-03:00
5384,730,-2.0,2021-09-21T19:27:31.000-03:00
5383,730,-2.0,2021-09-21T19:23:21.000-03:00
5382,730,-2.0,2021-09-21T18:45:03.000-03:00
5380,730,-2.0,2021-09-21T18:11:17.000-03:00
5379,737,-1.0,2021-09-21T17:53:15.000-03:00
5378,737,-1.0,2021-09-21T17:52:28.000-03:00
5377,737,-1.0,2021-09-21T16:24:06.000-03:00
5376,737,-1.0,2021-09-21T16:18:50.000-03:00
5375,737,-1.0,2021-09-21T16:18:21.000-03:00
5374,737,-1.0,2021-09-21T16:15:11.000-03:00
5373,737,-1.0,2021-09-21T16:14:19.000-03:00
5368,730,-2.0,2021-09-21T15:44:42.000-03:00
5367,730,-5.0,2021-09-21T15:20:18.000-03:00
5366,730,-10.0,2021-09-21T13:17:34.000-03:00
5365,730,-3.0,2021-09-21T13:12:28.000-03:00
5363,730,-20.0,2021-09-21T11:23:42.000-03:00
5362,730,-5.0,2021-09-21T09:59:33.000-03:00
5360,730,-10.0,2021-09-21T03:59:07.000-03:00
5359,730,-10.0,2021-09-21T03:43:13.000-03:00
5358,730,-2.0,2021-09-20T21:33:36.000-03:00
5357,730,-2.0,2021-09-20T21:14:35.000-03:00
5356,730,-50.0,2021-09-20T19:57:33.000-03:00
5355,730,-2.0,2021-09-20T18:55:23.000-03:00
5354,737,-1.0,2021-09-20T17:05:27.000-03:00
5353,737,-1.0,2021-09-20T16:50:05.000-03:00
5352,730,-50.0,2021-09-20T14:14:26.000-03:00
5350,730,-20.0,2021-09-20T14:11:30.000-03:00
5347,730,-2.0,2021-09-20T12:54:12.000-03:00
5345,730,-2.0,2021-09-20T12:45:42.000-03:00
5344,737,-2.0,2021-09-20T11:37:28.000-03:00
5343,737,-2.0,2021-09-20T11:36:42.000-03:00
5342,737,-1.0,2021-09-20T11:36:14.000-03:00
5341,737,-1.0,2021-09-20T09:25:21.000-03:00
5340,737,-1.0,2021-09-20T09:24:46.000-03:00
5339,737,-1.0,2021-09-20T09:23:28.000-03:00
5338,737,-1.0,2021-09-20T09:23:00.000-03:00
5337,730,-2.0,2021-09-20T06:11:59.000-03:00
5336,730,-2.0,2021-09-19T20:44:54.000-03:00
5335,730,-2.0,2021-09-19T20:34:53.000-03:00
5334,730,-10.0,2021-09-19T20:29:46.000-03:00
5333,730,-2.0,2021-09-19T19:12:20.000-03:00
5332,730,-2.0,2021-09-19T18:05:40.000-03:00
5331,730,-2.0,2021-09-19T17:51:34.000-03:00
5330,730,-5.0,2021-09-19T14:03:34.000-03:00
5329,730,-2.0,2021-09-19T13:42:36.000-03:00
5328,730,-10.0,2021-09-19T13:17:06.000-03:00
5326,730,-2.0,2021-09-19T12:58:25.000-03:00
5325,730,-2.0,2021-09-19T12:45:02.000-03:00
3403,586,-4.0,2021-04-06T19:23:57.000-03:00
3401,643,-5.0,2021-04-05T13:48:50.000-03:00
3400,643,-4.0,2021-04-05T13:46:10.000-03:00
3399,643,-2.0,2021-04-05T13:39:43.000-03:00
3398,643,-2.0,2021-04-05T13:33:16.000-03:00
3397,643,-2.0,2021-04-05T13:31:02.000-03:00
3396,370,-5.0,2021-04-04T13:43:42.000-03:00
3395,533,-117.4,2021-04-04T12:11:32.000-03:00
3394,529,-38.0,2021-04-04T12:10:36.000-03:00
3393,523,-404.52,2021-04-04T12:09:13.000-03:00
3392,643,-2.0,2021-04-04T08:04:44.000-03:00
3391,370,-5.0,2021-04-03T23:08:34.000-03:00
3390,643,-2.0,2021-04-02T17:46:20.000-03:00
3389,643,-2.0,2021-04-02T17:44:21.000-03:00
3388,643,-2.0,2021-04-02T17:39:08.000-03:00
3387,643,-2.0,2021-04-02T17:36:40.000-03:00
3386,643,-4.0,2021-04-02T17:25:58.000-03:00
3385,643,-2.0,2021-04-01T09:49:51.000-03:00
3383,643,-33.0,2021-03-31T20:48:45.000-03:00
3382,586,-4.0,2021-03-31T18:40:44.000-03:00
3381,586,-5.0,2021-03-31T18:35:56.000-03:00
3380,370,-5.0,2021-03-31T11:47:14.000-03:00
3379,586,-2.0,2021-03-30T21:20:00.000-03:00
3378,586,-2.0,2021-03-30T21:16:08.000-03:00
3377,586,-2.0,2021-03-30T21:08:06.000-03:00
3376,586,-5.0,2021-03-30T20:57:08.000-03:00
3375,586,-2.0,2021-03-30T20:54:25.000-03:00
3374,643,-2.0,2021-03-30T14:12:17.000-03:00
3372,586,-3.0,2021-03-30T13:30:19.000-03:00
3369,431,-50.0,2021-03-30T12:50:49.000-03:00
3368,74,-2.0,2021-03-24T18:17:20.000-03:00
3367,74,-2.0,2021-03-24T18:16:12.000-03:00
3366,370,-5.0,2021-03-21T10:45:14.000-03:00
3365,370,-5.0,2021-03-20T22:16:10.000-03:00
3364,370,-10.0,2021-03-18T14:43:37.000-03:00
3363,370,-5.0,2021-03-18T14:36:55.000-03:00
3362,370,-5.0,2021-03-17T14:29:47.000-03:00
3361,370,-10.0,2021-03-17T13:30:24.000-03:00
3360,370,-2.0,2021-03-17T13:21:33.000-03:00
3359,370,-3.0,2021-03-17T13:20:11.000-03:00
3358,370,-5.0,2021-03-17T10:27:26.000-03:00
3356,431,-50.0,2021-03-16T17:20:28.000-03:00
3355,586,-2.0,2021-03-08T19:03:11.000-03:00
3354,586,-3.0,2021-03-08T18:55:42.000-03:00
3321,586,-2.0,2021-03-06T14:55:55.000-03:00
3320,586,-2.0,2021-03-06T14:52:41.000-03:00
3319,586,-2.0,2021-03-06T14:49:43.000-03:00
3318,586,-2.0,2021-03-06T14:43:47.000-03:00
3317,586,-5.0,2021-03-06T13:26:21.000-03:00
3316,586,-2.0,2021-03-04T18:46:18.000-03:00
3315,431,-1.0,2021-03-04T14:04:02.000-03:00
3314,370,-5.0,2021-03-04T09:40:02.000-03:00
3313,74,-2.0,2021-03-03T20:23:48.000-03:00
3311,586,-4.0,2021-03-03T19:28:51.000-03:00
3310,586,-2.0,2021-03-03T19:27:39.000-03:00
3309,586,-2.0,2021-03-03T19:23:17.000-03:00
3308,586,-2.0,2021-03-03T19:16:50.000-03:00
3306,586,-5.0,2021-03-03T18:46:28.000-03:00
3305,586,-5.0,2021-03-03T18:41:38.000-03:00
3304,370,-5.0,2021-03-03T14:48:29.000-03:00
3303,370,-5.0,2021-03-03T13:29:40.000-03:00
3302,370,-5.0,2021-03-03T11:44:28.000-03:00
3301,370,-4.0,2021-03-03T10:18:56.000-03:00
3300,370,-5.0,2021-03-03T09:57:13.000-03:00
3299,586,-2.0,2021-03-02T19:24:52.000-03:00
3298,586,-2.0,2021-03-02T19:21:34.000-03:00
3297,586,-2.0,2021-03-02T19:18:15.000-03:00
3296,586,-2.0,2021-03-02T19:15:40.000-03:00
3295,586,-2.0,2021-03-02T19:11:31.000-03:00
3293,370,-5.0,2021-03-02T10:28:10.000-03:00
3292,370,-5.0,2021-03-02T09:57:06.000-03:00
3291,370,-4.0,2021-03-02T09:46:44.000-03:00
3290,370,-7.0,2021-03-01T21:57:20.000-03:00
3289,586,-2.0,2021-02-27T19:41:47.000-03:00
3288,586,-2.0,2021-02-27T19:41:09.000-03:00
3287,586,-2.0,2021-02-27T19:38:56.000-03:00
3286,586,-2.0,2021-02-27T19:37:12.000-03:00
3285,586,-2.0,2021-02-27T19:35:39.000-03:00
3283,586,-2.0,2021-02-27T12:38:39.000-03:00
3281,586,-2.0,2021-02-27T12:36:40.000-03:00
3280,586,-2.0,2021-02-27T12:34:56.000-03:00
3279,586,-2.0,2021-02-27T12:32:25.000-03:00
3278,586,-2.0,2021-02-27T12:30:57.000-03:00
3277,586,-5.0,2021-02-25T19:16:46.000-03:00
3276,586,-5.0,2021-02-25T19:13:13.000-03:00
3275,586,-2.0,2021-02-25T19:10:28.000-03:00
3274,586,-10.0,2021-02-25T19:01:27.000-03:00
3272,586,-10.0,2021-02-25T18:16:02.000-03:00
3268,431,-50.0,2021-02-24T18:23:05.000-03:00
3267,370,-5.0,2021-02-16T09:32:45.000-03:00
3266,370,-3.0,2021-02-14T09:26:01.000-03:00
3265,370,-2.0,2021-02-14T09:21:22.000-03:00
3264,370,-5.0,2021-02-14T08:53:34.000-03:00
3263,370,-5.0,2021-02-13T18:01:00.000-03:00
3262,370,-5.0,2021-02-13T10:48:13.000-03:00
3261,370,-5.0,2021-02-13T10:29:52.000-03:00
3260,370,-10.0,2021-02-13T09:58:04.000-03:00
3259,370,-5.0,2021-02-12T09:57:06.000-03:00
3258,370,-5.0,2021-02-11T12:54:46.000-03:00
3256,431,-50.0,2021-02-11T11:22:27.000-03:00
3255,74,-2.0,2021-02-10T14:58:23.000-03:00
5873,730,-2.0,2021-09-28T18:58:43.000-03:00
5872,730,-2.0,2021-09-28T18:53:25.000-03:00
5871,731,-10.0,2021-09-28T18:45:35.000-03:00
5870,730,-2.0,2021-09-28T18:44:07.000-03:00
5869,730,-30.0,2021-09-28T18:37:19.000-03:00
